"data","faturamento","qtd_vendas","ticket_medio"
"2016-10-27","109679.00","29","3782.03"
"2023-06-21","278826.94","35","7966.48"
"2018-10-28","187845.54","26","7224.83"
"2025-08-25","324523.26","41","7915.20"
"2016-10-20","94834.00","25","3793.36"
"2020-02-07","111952.22","30","3731.74"
"2020-11-27","193141.28","30","6438.04"
"2016-01-23","140421.00","37","3795.16"
"2018-08-17","151444.98","26","5824.81"
"2019-12-23","238992.78","29","8241.13"
"2018-12-16","170971.37","26","6575.82"
"2015-12-18","101780.00","25","4071.20"
"2024-10-26","316425.55","38","8326.99"
"2018-01-05","131025.46","26","5039.44"
"2021-03-06","216673.78","32","6771.06"
"2025-06-20","393115.55","40","9827.89"
"2024-04-05","264829.51","38","6969.20"
"2024-02-17","233200.20","38","6136.85"
"2022-08-29","189305.58","34","5567.81"
"2025-02-16","272292.17","41","6641.27"
"2019-01-21","144613.87","29","4986.69"
"2016-11-15","115115.00","19","6058.68"
"2016-11-24","105719.00","24","4404.96"
"2024-12-07","254396.01","38","6694.63"
"2018-04-16","207144.37","26","7967.09"
"2018-02-24","150381.69","26","5783.91"
"2016-07-14","163652.00","27","6061.19"
"2021-07-09","302418.58","31","9755.44"
"2022-07-08","287898.70","33","8724.20"
"2021-12-23","249048.85","31","8033.83"
"2024-11-15","295470.02","38","7775.53"
"2020-06-02","266507.18","30","8883.57"
"2023-09-03","267044.56","35","7629.84"
"2018-09-20","191138.42","26","7351.48"
"2024-01-19","300274.63","38","7901.96"
"2015-06-03","75979.00","27","2814.04"
"2023-06-25","263008.78","36","7305.80"
"2018-11-25","202735.66","26","7797.53"
"2020-02-23","156380.87","31","5044.54"
"2019-06-04","162771.26","29","5612.80"
"2025-12-07","419629.85","54","7770.92"
"2023-03-17","287280.56","35","8208.02"
"2023-07-26","310106.03","36","8614.06"
"2023-05-08","334484.15","36","9291.23"
"2025-07-07","325694.58","41","7943.77"
"2019-10-01","223574.39","29","7709.46"
"2016-10-03","50525.00","27","1871.30"
"2018-09-22","164583.81","26","6330.15"
"2015-05-04","93059.00","31","3001.90"
"2025-12-25","245238.86","40","6130.97"
"2016-05-14","58929.00","29","2032.03"
"2021-03-04","225567.07","32","7048.97"
"2022-06-10","231378.29","33","7011.46"
"2021-02-06","244607.05","31","7890.55"
"2016-04-09","50128.00","19","2638.32"
"2018-01-26","112389.38","26","4322.67"
"2020-06-16","278563.64","30","9285.45"
"2020-02-14","239593.02","30","7986.43"
"2017-04-01","113322.00","31","3655.55"
"2015-06-23","100399.00","28","3585.68"
"2017-10-20","70354.00","21","3350.19"
"2023-08-20","275971.66","35","7884.90"
"2023-01-08","259152.91","36","7198.69"
"2023-12-19","294178.10","36","8171.61"
"2020-07-27","229069.72","30","7635.66"
"2025-03-17","240791.06","41","5872.95"
"2017-07-10","215966.00","31","6966.65"
"2015-07-14","52699.00","18","2927.72"
"2025-02-05","333071.49","40","8326.79"
"2018-10-21","190455.24","26","7325.20"
"2017-10-19","94848.00","24","3952.00"
"2018-12-26","158252.48","27","5861.20"
"2022-05-04","230726.59","34","6786.08"
"2020-10-02","204341.72","30","6811.39"
"2020-05-07","222665.67","30","7422.19"
"2025-09-03","250562.66","40","6264.07"
"2025-03-21","256282.76","40","6407.07"
"2016-06-06","101716.00","30","3390.53"
"2020-10-01","212744.28","30","7091.48"
"2022-06-19","209734.47","33","6355.59"
"2024-11-24","322714.12","39","8274.72"
"2020-10-10","187741.78","30","6258.06"
"2025-04-07","289110.13","41","7051.47"
"2019-06-24","262725.64","29","9059.50"
"2017-12-08","112779.00","23","4903.43"
"2016-11-07","97892.00","27","3625.63"
"2016-10-14","58657.00","17","3450.41"
"2022-03-13","252584.39","34","7428.95"
"2024-07-19","283840.49","39","7277.96"
"2024-02-20","291447.45","39","7473.01"
"2018-05-09","193015.71","26","7423.68"
"2017-04-23","74197.00","19","3905.11"
"2022-08-08","194740.50","33","5901.23"
"2024-12-27","302139.68","39","7747.17"
"2019-09-11","232232.94","28","8294.03"
"2015-10-15","63053.00","29","2174.24"
"2021-05-15","167272.54","32","5227.27"
"2025-04-26","337087.55","41","8221.65"
"2015-08-15","90033.00","20","4501.65"
"2023-02-04","219604.92","35","6274.43"
"2015-08-17","58158.00","23","2528.61"
"2017-06-27","78557.00","26","3021.42"
"2023-04-11","249696.02","35","7134.17"
"2020-11-22","208455.09","31","6724.36"
"2025-09-20","381859.09","41","9313.64"
"2017-04-21","34445.00","19","1812.89"
"2016-01-25","60975.00","26","2345.19"
"2025-01-31","299273.21","40","7481.83"
"2015-02-12","43482.00","18","2415.67"
"2020-05-21","214100.88","30","7136.70"
"2025-06-25","236067.70","40","5901.69"
"2024-08-01","315753.87","39","8096.25"
"2017-11-01","78732.00","24","3280.50"
"2017-06-03","69801.00","27","2585.22"
"2020-04-12","139776.77","30","4659.23"
"2022-11-09","224547.41","34","6604.34"
"2016-05-06","142381.00","29","4909.69"
"2025-08-08","312026.19","41","7610.39"
"2025-10-29","264130.07","41","6442.20"
"2016-04-22","106513.00","24","4438.04"
"2015-07-12","85550.00","23","3719.57"
"2021-09-01","314293.48","31","10138.50"
"2017-09-13","57505.00","26","2211.73"
"2025-10-27","314733.25","40","7868.33"
"2024-03-27","336834.78","39","8636.79"
"2019-02-25","216611.43","29","7469.36"
"2015-05-05","154276.00","39","3955.79"
"2022-06-02","244592.40","33","7411.89"
"2021-04-30","288726.71","32","9022.71"
"2015-05-01","87948.00","26","3382.62"
"2023-02-02","181726.20","36","5047.95"
"2024-03-18","225052.21","39","5770.57"
"2017-01-05","139346.00","29","4805.03"
"2019-02-09","191189.32","29","6592.74"
"2019-04-30","207426.85","29","7152.65"
"2025-09-11","349748.75","41","8530.46"
"2025-11-14","377448.27","43","8777.87"
"2022-05-01","215559.60","34","6339.99"
"2023-08-04","278479.72","35","7956.56"
"2023-07-10","303956.59","36","8443.24"
"2025-03-03","286888.55","41","6997.28"
"2017-04-06","80147.00","21","3816.52"
"2020-10-27","275622.59","30","9187.42"
"2022-08-30","248903.80","34","7320.70"
"2018-08-19","217723.68","27","8063.84"
"2016-05-17","100145.00","25","4005.80"
"2018-07-12","181694.47","27","6729.42"
"2015-02-25","86329.00","31","2784.81"
"2015-04-27","62547.00","21","2978.43"
"2018-12-01","230009.75","26","8846.53"
"2021-12-24","270409.59","31","8722.89"
"2019-08-02","177156.16","29","6108.83"
"2023-07-05","197115.96","35","5631.88"
"2025-03-04","290240.67","41","7079.04"
"2023-06-05","193299.31","35","5522.84"
"2025-01-02","305717.93","41","7456.53"
"2019-11-19","224626.12","28","8022.36"
"2021-11-19","289406.51","32","9043.95"
"2020-11-12","238767.29","30","7958.91"
"2022-11-25","307326.16","34","9039.00"
"2024-12-24","340961.69","39","8742.61"
"2022-12-08","234552.28","33","7107.64"
"2017-03-12","64589.00","30","2152.97"
"2024-10-19","216881.06","38","5707.40"
"2018-12-09","220874.75","26","8495.18"
"2019-02-23","204800.57","28","7314.31"
"2018-11-15","208825.25","26","8031.74"
"2024-09-03","271487.24","38","7144.40"
"2021-10-31","231784.48","32","7243.27"
"2024-01-24","237499.49","38","6249.99"
"2022-01-06","279914.68","34","8232.78"
"2020-12-04","275915.52","30","9197.18"
"2022-10-04","261029.54","34","7677.34"
"2023-11-06","237492.09","36","6597.00"
"2022-09-19","252954.42","33","7665.29"
"2022-10-02","221563.01","33","6714.03"
"2020-09-30","187421.11","30","6247.37"
"2020-12-28","190304.47","30","6343.48"
"2022-09-11","217914.95","33","6603.48"
"2025-10-05","385834.23","41","9410.59"
"2020-06-26","227913.70","30","7597.12"
"2022-11-29","259566.87","33","7865.66"
"2023-03-14","212293.97","36","5897.05"
"2019-09-16","197568.17","29","6812.70"
"2019-09-09","142580.57","28","5092.16"
"2019-07-12","195625.58","29","6745.71"
"2021-11-25","281049.60","31","9066.12"
"2024-01-18","253939.20","38","6682.61"
"2019-10-06","228695.09","28","8167.68"
"2025-11-15","263494.93","46","5728.15"
"2015-09-21","101319.00","24","4221.63"
"2016-01-15","86944.00","27","3220.15"
"2016-01-12","90430.00","22","4110.45"
"2025-09-18","334884.11","40","8372.10"
"2016-02-07","70224.00","31","2265.29"
"2019-04-01","231344.79","29","7977.41"
"2018-11-02","211498.55","26","8134.56"
"2019-05-15","211032.10","28","7536.86"
"2019-07-26","140339.98","28","5012.14"
"2024-12-25","241233.49","39","6185.47"
"2022-04-30","246152.19","33","7459.16"
"2016-09-25","133849.00","32","4182.78"
"2023-09-12","259073.25","35","7402.09"
"2020-04-22","175834.06","30","5861.14"
"2015-03-21","101683.00","26","3910.88"
"2025-04-29","300262.87","41","7323.48"
"2020-03-31","226921.25","30","7564.04"
"2019-07-18","191858.01","29","6615.79"
"2022-04-02","294508.01","34","8662.00"
"2021-06-08","221126.06","31","7133.10"
"2021-11-17","291194.94","32","9099.84"
"2017-02-20","63581.00","18","3532.28"
"2022-03-14","234506.43","33","7106.26"
"2024-12-31","278146.05","39","7131.95"
"2025-02-07","285317.34","41","6958.96"
"2019-06-16","211275.08","29","7285.35"
"2021-07-20","242358.65","32","7573.71"
"2022-10-16","279188.97","33","8460.27"
"2015-03-19","64861.00","28","2316.46"
"2021-10-05","287500.17","32","8984.38"
"2019-04-18","146236.57","29","5042.64"
"2016-05-18","95777.00","27","3547.30"
"2025-02-01","307729.45","41","7505.60"
"2019-11-15","189574.81","29","6537.06"
"2022-05-21","195110.90","33","5912.45"
"2016-10-26","114692.00","27","4247.85"
"2025-12-20","254085.42","36","7057.93"
"2024-06-01","259965.96","38","6841.21"
"2023-06-07","318824.72","35","9109.28"
"2019-01-16","173771.17","29","5992.11"
"2019-03-18","232347.68","29","8011.99"
"2015-11-16","83808.00","20","4190.40"
"2025-12-05","286222.99","35","8177.80"
"2022-12-04","148805.87","33","4509.27"
"2015-03-24","66805.00","24","2783.54"
"2021-05-23","154449.66","31","4982.25"
"2017-12-19","54617.00","23","2374.65"
"2016-01-10","112295.00","26","4319.04"
"2019-11-25","168707.39","29","5817.50"
"2015-07-22","74924.00","24","3121.83"
"2015-09-07","87451.00","27","3238.93"
"2017-11-25","46178.00","26","1776.08"
"2025-07-19","314098.91","41","7660.95"
"2024-07-09","256835.82","39","6585.53"
"2020-11-26","212078.94","30","7069.30"
"2021-08-12","247682.96","31","7989.77"
"2015-01-22","71943.00","23","3127.96"
"2022-09-17","274611.30","34","8076.80"
"2021-04-27","236675.04","31","7634.68"
"2019-04-14","224753.46","29","7750.12"
"2015-08-16","71409.00","31","2303.52"
"2024-04-04","285205.20","38","7505.40"
"2023-03-11","212112.87","35","6060.37"
"2015-12-19","52475.00","18","2915.28"
"2022-10-15","267129.54","34","7856.75"
"2023-10-19","240941.44","36","6692.82"
"2015-01-19","102079.00","25","4083.16"
"2021-11-13","167103.19","32","5221.97"
"2016-08-06","70382.00","25","2815.28"
"2019-02-20","197015.50","28","7036.27"
"2018-11-05","185985.35","27","6888.35"
"2022-07-14","271299.01","33","8221.18"
"2017-08-09","78303.00","31","2525.90"
"2024-08-02","256765.63","39","6583.73"
"2022-05-19","313175.80","34","9211.05"
"2021-12-30","175252.79","31","5653.32"
"2023-02-25","282488.22","35","8071.09"
"2016-06-07","109901.00","27","4070.41"
"2024-06-21","294473.30","39","7550.60"
"2021-11-22","218849.19","31","7059.65"
"2022-02-25","206106.79","33","6245.66"
"2022-01-23","281324.60","34","8274.25"
"2019-09-20","228021.32","28","8143.62"
"2017-11-04","79779.00","25","3191.16"
"2015-10-01","68778.00","23","2990.35"
"2017-05-25","114924.00","31","3707.23"
"2019-02-13","264780.41","29","9130.36"
"2019-01-06","168365.12","28","6013.04"
"2019-12-28","199461.82","28","7123.64"
"2017-08-10","107917.00","31","3481.19"
"2015-09-12","122455.00","25","4898.20"
"2025-05-06","291807.99","40","7295.20"
"2018-02-20","137008.94","27","5074.41"
"2019-04-25","171315.19","29","5907.42"
"2017-12-01","72980.00","25","2919.20"
"2023-09-27","245785.11","35","7022.43"
"2024-03-26","239599.86","38","6305.26"
"2023-06-12","181336.03","36","5037.11"
"2019-08-23","228819.24","29","7890.32"
"2018-12-31","166379.17","27","6162.19"
"2024-05-27","288742.04","38","7598.47"
"2019-12-08","179909.01","29","6203.76"
"2021-09-25","215664.52","31","6956.92"
"2015-11-26","36819.00","20","1840.95"
"2022-09-14","198241.10","33","6007.31"
"2020-08-23","221970.86","30","7399.03"
"2022-01-15","206099.31","33","6245.43"
"2016-06-15","55649.00","18","3091.61"
"2019-05-30","215558.26","28","7698.51"
"2016-02-01","110778.00","29","3819.93"
"2021-09-26","244830.34","32","7650.95"
"2023-02-06","252338.67","36","7009.41"
"2015-05-02","88630.00","25","3545.20"
"2024-12-03","301761.33","39","7737.47"
"2016-09-26","51441.00","26","1978.50"
"2023-06-09","219152.90","35","6261.51"
"2025-04-15","335527.75","41","8183.60"
"2015-09-11","108834.00","26","4185.92"
"2025-03-16","350571.72","40","8764.29"
"2024-12-13","320779.73","38","8441.57"
"2018-11-30","206305.67","27","7640.95"
"2022-07-30","200086.22","34","5884.89"
"2023-02-13","203533.52","35","5815.24"
"2020-05-24","211007.26","30","7033.58"
"2015-11-18","93706.00","25","3748.24"
"2019-05-11","206270.44","29","7112.77"
"2016-06-18","62176.00","23","2703.30"
"2021-04-25","281972.66","31","9095.89"
"2019-03-11","203955.57","29","7032.95"
"2019-04-23","223965.07","29","7722.93"
"2018-09-08","164705.07","26","6334.81"
"2019-02-19","186334.43","28","6654.80"
"2017-05-17","99748.00","28","3562.43"
"2015-08-22","67973.00","24","2832.21"
"2015-12-10","96971.00","23","4216.13"
"2023-08-23","189761.76","35","5421.76"
"2020-09-15","183512.33","30","6117.08"
"2024-02-29","231390.49","38","6089.22"
"2016-03-14","140083.00","33","4244.94"
"2024-07-21","239373.00","38","6299.29"
"2021-07-19","269119.99","32","8410.00"
"2025-02-10","287899.92","41","7021.95"
"2022-09-13","288777.20","34","8493.45"
"2015-03-14","64012.00","24","2667.17"
"2018-01-15","247507.80","27","9166.96"
"2020-09-09","233622.96","30","7787.43"
"2018-10-30","166813.95","27","6178.29"
"2016-01-05","83842.00","29","2891.10"
"2022-05-27","242451.18","33","7347.01"
"2022-03-21","255358.32","33","7738.13"
"2016-10-04","66847.00","27","2475.81"
"2022-12-22","241043.64","33","7304.35"
"2018-10-16","190945.72","26","7344.07"
"2024-02-21","300337.87","38","7903.63"
"2025-07-10","328702.96","40","8217.57"
"2025-05-04","262850.49","41","6410.99"
"2017-07-25","71130.00","24","2963.75"
"2016-05-10","138360.00","33","4192.73"
"2024-08-29","247507.61","39","6346.35"
"2023-06-16","294090.94","35","8402.60"
"2024-05-05","211991.92","38","5578.73"
"2025-06-05","222487.23","41","5426.52"
"2025-03-20","307323.32","40","7683.08"
"2022-08-22","177019.81","34","5206.47"
"2020-12-25","203343.38","30","6778.11"
"2016-08-19","105536.00","34","3104.00"
"2018-10-24","173948.45","27","6442.54"
"2022-04-14","263188.39","34","7740.84"
"2019-01-04","148744.37","29","5129.12"
"2024-08-11","212080.40","38","5581.06"
"2021-04-04","191550.07","31","6179.03"
"2025-11-28","227195.85","34","6682.23"
"2023-09-01","188130.82","35","5375.17"
"2015-07-09","93714.00","29","3231.52"
"2018-09-03","243190.37","27","9007.05"
"2021-02-03","218505.93","31","7048.58"
"2023-04-07","271617.12","36","7544.92"
"2018-02-12","180186.46","26","6930.25"
"2015-11-17","70498.00","26","2711.46"
"2017-10-03","106374.00","29","3668.07"
"2024-10-12","267642.29","38","7043.22"
"2021-09-22","198843.23","31","6414.30"
"2015-05-12","130058.00","31","4195.42"
"2019-09-25","204285.87","29","7044.34"
"2019-12-07","278103.25","29","9589.77"
"2020-11-29","212726.51","30","7090.88"
"2015-12-16","85779.00","27","3177.00"
"2015-11-05","49598.00","24","2066.58"
"2022-09-27","238564.79","34","7016.61"
"2015-02-20","46546.00","20","2327.30"
"2020-06-07","188304.65","30","6276.82"
"2018-01-20","177987.43","26","6845.67"
"2021-04-26","241011.84","32","7531.62"
"2019-02-26","241634.53","29","8332.23"
"2025-09-07","285614.64","40","7140.37"
"2021-06-07","242819.11","32","7588.10"
"2018-05-20","204140.98","27","7560.78"
"2020-11-28","222023.88","30","7400.80"
"2017-02-03","122428.00","38","3221.79"
"2022-05-03","198039.73","34","5824.70"
"2017-08-03","49093.00","26","1888.19"
"2021-10-14","234587.30","31","7567.33"
"2024-07-04","225541.01","39","5783.10"
"2017-02-10","74851.00","31","2414.55"
"2018-06-24","156193.06","27","5784.93"
"2015-10-22","96335.00","21","4587.38"
"2016-03-17","55739.00","25","2229.56"
"2021-04-20","257839.57","31","8317.41"
"2015-12-21","72839.00","20","3641.95"
"2025-04-14","318025.51","41","7756.72"
"2018-05-28","288548.88","26","11098.03"
"2023-02-23","217339.01","35","6209.69"
"2020-05-22","192027.80","30","6400.93"
"2024-09-20","277308.40","38","7297.59"
"2019-01-15","255566.71","28","9127.38"
"2024-04-29","289932.72","38","7629.81"
"2025-11-11","237656.86","34","6989.91"
"2023-08-29","277120.58","36","7697.79"
"2020-04-18","198687.45","30","6622.92"
"2022-04-20","194341.77","33","5889.14"
"2020-01-22","168627.23","30","5620.91"
"2023-01-14","276825.04","35","7909.29"
"2021-05-22","267785.53","32","8368.30"
"2022-02-15","297498.62","34","8749.96"
"2022-08-12","253558.11","33","7683.58"
"2017-10-22","113146.00","30","3771.53"
"2019-08-05","170497.10","29","5879.21"
"2019-12-12","206667.73","29","7126.47"
"2019-01-27","199193.54","28","7114.06"
"2024-11-05","289853.32","38","7627.72"
"2019-05-07","225353.12","28","8048.33"
"2021-07-03","234017.05","32","7313.03"
"2016-12-08","100817.00","26","3877.58"
"2023-07-04","235306.59","36","6536.29"
"2015-07-27","96645.00","22","4392.95"
"2022-11-21","285995.72","34","8411.64"
"2017-02-08","113837.00","21","5420.81"
"2018-01-08","216510.85","27","8018.92"
"2017-03-16","215987.00","40","5399.68"
"2019-07-07","198184.91","29","6833.96"
"2019-06-13","258052.58","29","8898.36"
"2016-05-03","108401.00","30","3613.37"
"2024-09-28","257192.47","39","6594.68"
"2022-07-21","328708.95","34","9667.91"
"2020-05-25","207878.67","30","6929.29"
"2026-01-04","270307.72","43","6286.23"
"2024-04-14","284499.56","38","7486.83"
"2020-06-05","270904.57","30","9030.15"
"2023-03-03","259817.79","36","7217.16"
"2016-07-16","58333.00","23","2536.22"
"2018-11-20","181386.34","26","6976.40"
"2024-03-22","232070.86","38","6107.13"
"2023-07-15","233023.78","36","6472.88"
"2020-03-15","205013.58","30","6833.79"
"2016-07-19","101038.00","34","2971.71"
"2018-07-30","178427.84","27","6608.44"
"2020-02-11","250293.18","30","8343.11"
"2018-10-31","197388.23","26","7591.86"
"2022-03-08","185162.87","33","5611.00"
"2016-06-19","52217.00","28","1864.89"
"2022-12-03","206763.75","34","6081.29"
"2024-03-21","261894.65","38","6891.96"
"2017-09-23","67603.00","20","3380.15"
"2015-03-25","92139.00","31","2972.23"
"2016-04-01","92105.00","34","2708.97"
"2016-08-11","86303.00","26","3319.35"
"2021-02-25","196737.51","31","6346.37"
"2021-06-18","225507.87","32","7047.12"
"2025-03-19","253482.70","41","6182.50"
"2016-01-02","51606.00","24","2150.25"
"2023-04-10","287367.05","35","8210.49"
"2017-06-19","103523.00","29","3569.76"
"2021-08-15","193246.08","31","6233.74"
"2022-09-16","264219.46","34","7771.16"
"2025-09-04","276599.84","41","6746.34"
"2025-05-16","295900.40","40","7397.51"
"2020-05-08","230428.39","30","7680.95"
"2020-01-24","231871.12","31","7479.71"
"2015-01-24","81741.00","23","3553.96"
"2024-08-20","228322.70","38","6008.49"
"2022-07-18","259095.34","34","7620.45"
"2024-09-06","294738.48","39","7557.40"
"2018-06-08","268778.02","26","10337.62"
"2018-08-08","204091.79","26","7849.68"
"2024-10-17","258186.11","39","6620.16"
"2017-07-26","116265.00","34","3419.56"
"2023-06-13","233276.19","36","6479.89"
"2015-02-06","81158.00","20","4057.90"
"2024-12-06","362267.02","38","9533.34"
"2020-10-24","214217.60","30","7140.59"
"2018-06-25","205476.67","26","7902.95"
"2019-10-07","232776.73","28","8313.45"
"2025-04-02","358180.73","41","8736.12"
"2017-11-14","135024.00","33","4091.64"
"2023-11-23","278482.61","36","7735.63"
"2016-09-13","87340.00","24","3639.17"
"2018-04-07","207258.92","26","7971.50"
"2021-10-11","150795.30","31","4864.36"
"2022-06-29","246533.80","34","7250.99"
"2019-03-13","250353.82","29","8632.89"
"2018-12-23","157107.28","27","5818.79"
"2017-07-20","144419.00","35","4126.26"
"2015-03-23","97951.00","26","3767.35"
"2025-12-02","317713.78","46","6906.82"
"2021-09-11","225374.18","32","7042.94"
"2016-03-06","69174.00","24","2882.25"
"2023-04-22","251014.29","35","7171.84"
"2023-11-19","260322.32","36","7231.18"
"2025-03-26","256855.33","41","6264.76"
"2019-03-20","164459.59","29","5671.02"
"2017-10-17","70996.00","30","2366.53"
"2023-12-28","266306.50","35","7608.76"
"2020-11-30","241366.70","30","8045.56"
"2019-09-28","204183.65","28","7292.27"
"2020-06-21","161324.79","30","5377.49"
"2019-10-19","189542.25","29","6535.94"
"2022-12-09","278472.07","33","8438.55"
"2022-10-12","252909.97","33","7663.94"
"2023-02-01","269866.01","35","7710.46"
"2018-10-13","182426.34","26","7016.40"
"2024-05-12","403585.81","38","10620.68"
"2016-05-26","81502.00","27","3018.59"
"2024-12-23","360854.83","39","9252.69"
"2021-04-07","223779.76","32","6993.12"
"2025-08-31","388787.55","40","9719.69"
"2021-03-28","217339.89","32","6791.87"
"2019-08-29","199519.31","29","6879.98"
"2019-01-26","233356.12","29","8046.76"
"2015-11-23","68597.00","27","2540.63"
"2015-02-09","131381.00","25","5255.24"
"2022-07-23","204943.60","34","6027.75"
"2019-05-28","252824.61","29","8718.09"
"2019-08-22","244789.95","29","8441.03"
"2020-09-28","194913.34","30","6497.11"
"2017-06-04","103449.00","27","3831.44"
"2015-01-27","113291.00","31","3654.55"
"2019-07-25","197957.44","29","6826.12"
"2019-08-09","164704.16","29","5679.45"
"2019-07-08","237170.69","29","8178.30"
"2024-11-02","323708.39","39","8300.22"
"2024-05-09","269842.08","39","6919.03"
"2015-10-20","118503.00","26","4557.81"
"2017-09-02","139674.00","31","4505.61"
"2021-01-28","267479.02","32","8358.72"
"2020-09-12","173440.90","30","5781.36"
"2022-02-21","235933.48","34","6939.22"
"2016-11-23","120483.00","28","4302.96"
"2025-09-22","277694.75","41","6773.04"
"2017-04-15","127904.00","28","4568.00"
"2025-12-16","277890.44","42","6616.44"
"2017-02-02","79625.00","26","3062.50"
"2015-10-25","137835.00","22","6265.23"
"2024-02-27","277589.38","39","7117.68"
"2025-05-27","317306.21","41","7739.18"
"2019-10-14","253809.30","28","9064.62"
"2020-06-13","272771.17","30","9092.37"
"2024-01-16","280699.64","39","7197.43"
"2018-05-23","212131.77","27","7856.73"
"2024-11-22","366647.10","38","9648.61"
"2023-10-09","253568.25","36","7043.56"
"2016-02-03","89326.00","28","3190.21"
"2022-01-30","231696.59","33","7021.11"
"2020-04-02","199407.66","30","6646.92"
"2025-09-17","289017.75","40","7225.44"
"2019-08-10","227548.31","28","8126.73"
"2020-11-21","223012.70","30","7433.76"
"2016-05-12","84011.00","22","3818.68"
"2019-09-22","181386.73","28","6478.10"
"2018-12-21","149207.03","26","5738.73"
"2015-11-02","130006.00","33","3939.58"
"2022-08-19","251009.21","33","7606.34"
"2015-05-11","41026.00","23","1783.74"
"2021-09-27","273340.24","32","8541.88"
"2020-05-09","258719.63","30","8623.99"
"2018-07-19","232075.27","27","8595.38"
"2021-08-05","249365.40","31","8044.05"
"2023-03-21","264859.57","35","7567.42"
"2019-07-27","173209.92","29","5972.76"
"2020-11-03","221338.78","30","7377.96"
"2021-02-26","168352.53","31","5430.73"
"2016-08-04","85787.00","31","2767.32"
"2025-02-14","270537.66","41","6598.48"
"2023-08-16","192303.02","36","5341.75"
"2016-04-18","96857.00","35","2767.34"
"2023-10-31","272432.54","36","7567.57"
"2022-05-11","257033.47","33","7788.89"
"2020-02-01","286903.80","30","9563.46"
"2017-08-25","141668.00","35","4047.66"
"2025-01-24","303531.39","40","7588.28"
"2018-08-01","178197.21","26","6853.74"
"2024-03-05","309967.64","38","8157.04"
"2025-01-22","300040.49","41","7318.06"
"2025-06-23","307441.57","41","7498.57"
"2021-05-26","210702.18","32","6584.44"
"2019-03-03","199088.06","29","6865.11"
"2019-04-24","203844.13","28","7280.15"
"2022-05-12","220953.67","34","6498.64"
"2016-12-13","24520.00","17","1442.35"
"2023-12-14","212888.45","35","6082.53"
"2024-03-01","232269.23","39","5955.62"
"2015-11-14","121838.00","27","4512.52"
"2018-08-30","216639.41","27","8023.68"
"2024-09-16","336168.32","38","8846.53"
"2020-07-02","253985.31","30","8466.18"
"2018-10-10","118662.64","26","4563.95"
"2021-12-14","242341.92","32","7573.19"
"2019-08-06","210087.24","28","7503.12"
"2022-05-16","272375.48","34","8011.04"
"2016-10-17","101232.00","27","3749.33"
"2018-03-23","148956.69","27","5516.91"
"2017-12-14","131176.00","28","4684.86"
"2023-05-23","187372.42","36","5204.79"
"2024-08-03","311622.43","39","7990.32"
"2017-10-24","97952.00","26","3767.38"
"2020-10-15","159496.25","31","5145.04"
"2020-10-22","176253.73","30","5875.12"
"2020-07-19","190114.82","30","6337.16"
"2023-08-13","307657.06","35","8790.20"
"2020-11-17","134096.99","30","4469.90"
"2019-09-19","158686.43","29","5471.95"
"2024-11-16","265537.44","38","6987.83"
"2019-09-24","230316.28","29","7941.94"
"2021-01-26","219814.83","32","6869.21"
"2019-01-10","233811.01","28","8350.39"
"2020-06-15","216303.86","30","7210.13"
"2023-12-08","282579.88","35","8073.71"
"2020-04-28","156300.41","30","5210.01"
"2018-07-11","179206.35","26","6892.55"
"2018-05-07","177650.38","26","6832.71"
"2015-04-19","82712.00","22","3759.64"
"2020-05-20","206617.80","30","6887.26"
"2023-03-05","320262.20","35","9150.35"
"2023-02-17","247860.31","35","7081.72"
"2018-06-26","139108.03","26","5350.31"
"2023-01-05","261372.17","36","7260.34"
"2020-12-02","205122.40","30","6837.41"
"2018-03-06","236257.75","27","8750.29"
"2015-02-13","56323.00","26","2166.27"
"2016-12-18","45679.00","21","2175.19"
"2025-01-16","358300.19","41","8739.03"
"2016-02-21","98970.00","29","3412.76"
"2017-04-10","92162.00","23","4007.04"
"2025-02-21","293768.10","41","7165.08"
"2024-07-26","256911.13","38","6760.82"
"2023-08-26","203676.02","35","5819.31"
"2022-02-17","275978.02","33","8362.97"
"2018-08-11","175964.41","26","6767.86"
"2022-06-21","214487.67","34","6308.46"
"2019-12-04","220966.98","28","7891.68"
"2015-08-10","140063.00","31","4518.16"
"2015-09-04","57724.00","22","2623.82"
"2021-06-01","277606.21","32","8675.19"
"2016-10-18","38278.00","17","2251.65"
"2022-01-14","253576.27","33","7684.13"
"2022-08-03","275131.29","33","8337.31"
"2024-03-25","280056.36","38","7369.90"
"2022-07-13","208764.52","34","6140.13"
"2017-09-01","62951.00","27","2331.52"
"2024-12-11","293742.96","38","7730.08"
"2019-03-23","227631.29","28","8129.69"
"2022-07-17","316422.40","34","9306.54"
"2024-09-01","294970.99","38","7762.39"
"2024-11-04","239877.17","38","6312.56"
"2017-12-26","117630.00","29","4056.21"
"2017-10-02","83200.00","26","3200.00"
"2024-06-08","263888.56","38","6944.44"
"2016-01-09","113971.00","21","5427.19"
"2025-12-10","258816.35","35","7394.75"
"2018-01-21","248528.99","26","9558.81"
"2023-10-28","221079.24","35","6316.55"
"2018-06-13","135796.28","26","5222.93"
"2016-02-13","47471.00","26","1825.81"
"2023-06-20","243612.82","36","6767.02"
"2022-08-27","229511.41","34","6750.34"
"2020-04-17","169002.93","30","5633.43"
